date,strain_score,skin_temperature,avg_heart_rate,heart_rate_variability,max_heart_rate,resting_heart_rate,blood_oxygenation,total_calories_burned,recovery_score,deep_sleep,deep_sleep_percent,light_sleep,light_sleep_percent,nap_count,nap_sleep,rem_sleep,rem_sleep_percent,sleep_end_time,sleep_score,sleep_start_time,time_awake,time_in_bed,total_sleep,sleep_consistency,sleep_cycles,sleep_disturbances,sleep_disturbances_/_hour,sleep_disturbances_duration,sleep_onset_latency,sleep_respiratory_rate,time_asleep_percent,time_awake_percent,day_of_week,nap,recovery_level_cat
2020-06-24,4.486171274,,69.0,39.06372,134.0,69.0,,1560.119396,34.0,1.751831667,20.52571207,5.481676667,64.2272423,,,1.301307222,15.24704563,11.05,93.0,1.833333333,0.692759167,9.217575278,8.534815556,72.0,5.0,8.0,0.867907205,17.3195,1.538083333,17.167969,92.4925109,7.507489102,Wednesday,False,yellow
2020-06-25,9.439062433,,75.0,43.202132,155.0,68.0,,2050.180468,39.0,1.001310833,18.34169782,3.69883,67.75400792,,,0.759063889,13.90429426,11.58333333,67.0,5.816666667,0.316838333,5.770766389,5.459204722,49.0,3.0,10.0,1.732872088,18.84156667,0.0,15.966797,94.51461268,5.485387319,Thursday,False,yellow
2020-06-26,6.175211741,,72.0,49.22519,153.0,67.0,,1956.06169,59.0,1.543549444,20.64001076,4.658710833,62.29527798,,,1.276173056,17.06471127,11.96666667,82.0,4.05,0.446240556,7.915545,7.478433333,65.0,5.0,10.0,1.26333689,20.3476,1.233683333,16.875,94.36897263,5.631027369,Friday,False,yellow
2020-06-27,9.891206353,,78.0,56.798846,154.0,63.0,,2130.706029,76.0,1.568142778,23.82507552,4.430081944,67.30703248,,,0.583675833,8.867892008,11.66666667,76.0,4.05,1.026978056,7.610085278,6.581900556,83.0,2.0,14.0,1.83966401,32.7965,0.0,16.582031,86.50289868,13.49710132,Saturday,False,green
2020-06-28,5.278226714,,73.0,51.430162,144.0,65.0,,1760.429309,65.0,1.727232222,22.94445124,5.508949444,73.18056038,,,0.291704722,3.874988372,11.1,85.0,3.05,0.525390278,8.0442525,7.527886389,76.0,1.0,13.0,1.616060659,26.77235,0.0,16.992188,93.4760682,6.523931805,Sunday,False,yellow
2020-06-29,6.037314552,,70.0,44.70739,162.0,65.0,,653.7130731,49.0,1.326440833,21.83065978,3.822886944,62.91735158,,,0.926717778,15.25198864,8.133333333,72.0,1.416666667,0.6425,6.710442778,6.076045556,43.0,5.0,8.0,1.192171704,18.87363333,0.0,17.050781,90.43691831,9.563081692,Monday,False,yellow
2020-07-06,9.648451061,,85.0,,162.0,,,1517.687942,,,,,,,,,,,,,,,,,,,,,,,,,Monday,False,
2020-07-07,8.868329675,,77.0,35.621982,171.0,67.0,,1956.21667,34.0,1.4929925,21.00020114,5.3413,75.12989808,,,0.2751275,3.86990078,10.4,79.0,3.133333333,0.158552222,7.259988056,7.10942,,1.0,4.0,0.550965094,9.436816667,0.0,17.226562,97.81848062,2.181519375,Tuesday,False,yellow
2020-07-08,7.221444805,,71.0,44.26314,178.0,64.0,,2099.877556,53.0,1.802366944,21.56022845,5.565102222,66.57072559,,,0.992214722,11.86904595,10.58333333,94.0,1.566666667,0.6711025,9.019977222,8.359683889,,5.0,14.0,1.55211035,31.80318333,2.675633333,16.464844,92.56872579,7.431274211,Wednesday,False,yellow
2020-07-09,12.51537155,,81.0,66.03383,177.0,67.0,,2408.315626,86.0,0.892760556,14.91490497,4.884381944,81.60093107,,,0.208551389,3.484163954,9.833333333,74.0,3.233333333,0.613883056,6.592148333,5.985693889,,1.0,15.0,2.275434235,33.75785,2.787783333,17.021484,90.69814534,9.30185466,Thursday,False,green
2020-07-10,13.01808525,,79.0,46.89022,176.0,67.0,,2400.444541,54.0,1.927230278,28.23351781,2.826128056,41.402181,,,2.072678333,30.3643012,10.88333333,75.0,3.383333333,0.691963889,7.509393333,6.826036667,83.0,6.0,10.0,1.331665496,22.81498333,0.0,16.49414,90.79590532,9.204094676,Friday,False,yellow
2020-07-11,12.14749093,,78.0,39.00441,157.0,65.0,,2461.918731,41.0,1.376439444,19.73474687,3.721296389,53.35421223,,,1.876964444,26.9110409,9.966666667,77.0,2.45,0.558278333,7.524346944,6.974700278,83.0,3.0,12.0,1.594822792,26.29173333,1.95465,16.347656,92.5888767,7.411123304,Saturday,False,yellow
2020-07-12,5.352550543,,71.0,60.19002,151.0,67.0,,1824.591613,80.0,1.193018889,15.29232453,5.573936944,71.44769747,,,1.034466944,13.25997801,11.41666667,87.0,2.816666667,0.809585,8.601542222,7.801422778,81.0,2.0,10.0,1.162582214,22.86301667,2.46735,17.080078,90.59825492,9.401745079,Sunday,False,green
2020-07-13,7.728689769,,71.0,54.357428,176.0,65.0,,1735.322971,73.0,1.7103875,19.38837551,5.030361389,57.02247915,,,2.0809675,23.58914533,10.96666667,100.0,1.75,0.409348611,9.220783056,8.821716389,81.0,8.0,11.0,1.19295725,24.35306667,0.0,16.904297,95.56553213,4.434467866,Monday,False,green
2020-07-14,13.97657887,,92.0,75.08958,171.0,63.0,,2789.355189,96.0,1.335530833,20.30156832,4.608988889,70.0618065,,,0.633941667,9.63662518,8.616666667,84.0,1.566666667,0.471907778,7.042359444,6.578461389,66.0,2.0,12.0,1.70397437,26.25961667,1.81045,17.050781,93.30662315,6.693376852,Tuesday,False,green
2020-07-15,8.918888452,,73.0,47.04161,157.0,67.0,,2170.373745,56.0,1.894073333,23.53567347,5.311369167,65.99884397,,,0.8422275,10.46548256,10.1,91.0,1.45,0.609346111,8.647204722,8.04767,80.0,3.0,15.0,1.734664609,31.77115,0.0,17.197266,92.9612455,7.0387545,Wednesday,False,yellow
2020-07-16,12.66951495,,78.0,62.215447,161.0,65.0,,2516.612766,79.0,1.3347275,16.63776451,5.469394167,68.17758093,,,1.218155,15.18465456,10.78333333,97.0,1.983333333,0.782858889,8.794871944,8.022276667,82.0,5.0,19.0,2.160349817,38.24393333,2.851866667,16.728516,91.10906489,8.890935113,Thursday,False,green
2020-07-17,6.51897324,,72.0,48.995033,157.0,64.0,,2040.217383,56.0,2.035514167,25.76584356,3.403903611,43.08712235,,,2.460630833,31.14703408,10.83333333,96.0,2.033333333,0.917893056,8.807422222,7.900048611,87.0,4.0,14.0,1.589568394,31.3065,1.457983333,16.875,89.59062001,10.40937999,Friday,False,yellow
2020-07-18,11.19052319,,79.0,57.649408,161.0,61.0,,2032.802604,76.0,1.868940278,27.37540849,3.531431944,51.72684927,,,1.426705,20.89774223,10.58333333,86.0,3.066666667,0.709074444,7.527551667,6.827077222,82.0,5.0,17.0,2.258370417,37.21845,0.0,16.816406,90.59102741,9.408972587,Saturday,False,green
2020-07-19,10.05386744,,78.0,81.211165,166.0,60.0,,2336.084778,98.0,1.793809722,20.10793624,6.101180556,68.39195267,,,1.025913889,11.50011108,10.85,100.0,1.35,0.583943611,9.493954167,8.920904167,85.0,4.0,14.0,1.474622666,34.76723333,0.0,16.992188,93.8563602,6.143639801,Sunday,False,green
2020-07-20,8.403009842,,75.0,42.032678,172.0,70.0,,2110.78336,37.0,1.543548333,22.03272856,4.468601111,63.78515864,1.0,2.118395,0.993557222,14.1821128,9.983333333,89.0,2.766666667,0.233674167,7.230615278,7.005706667,80.0,2.0,6.0,0.829804902,13.90686667,0.0,16.933594,96.77218022,3.227819782,Monday,True,yellow
2020-07-21,12.35829415,,79.0,51.028952,178.0,64.0,,2221.353155,56.0,1.610649722,23.01959032,4.343188333,62.07334515,,,1.043027222,14.90706453,10.88333333,100.0,3.216666667,0.683943056,7.671747778,6.996865278,84.0,6.0,10.0,1.303483937,22.83098333,0.0,16.875,91.09542869,8.904571314,Tuesday,False,yellow
2020-07-22,7.83709385,,73.0,41.62238,157.0,70.0,,2053.218688,39.0,1.375638056,16.61665193,6.043428333,72.99997604,,,0.859605278,10.38337202,10.28333333,100.0,1.333333333,0.684208889,8.952953333,8.278671667,78.0,3.0,13.0,1.452034822,29.8165,0.0,16.464844,92.36619428,7.633805724,Wednesday,False,yellow
2020-07-23,12.6251704,,77.0,62.430207,166.0,62.0,,2624.94515,79.0,1.767875278,19.04220707,6.306242222,67.92604192,,,1.209865556,13.03175101,11.36666667,100.0,1.533333333,0.567089722,9.840558056,9.283983056,78.0,5.0,10.0,1.016202531,24.32106667,0.0,16.552734,94.2433709,5.7566291,Thursday,False,green
2020-07-24,6.453049721,,72.0,57.00086,151.0,61.0,,1986.357534,67.0,1.693811111,26.75932424,3.467829722,54.78579007,,,1.168156944,18.45488569,10.63333333,78.0,3.583333333,0.717630278,7.039422222,6.329797778,74.0,4.0,11.0,1.562628246,24.33701667,0.0,17.080078,89.81713226,10.18286774,Friday,False,green
2020-07-25,4.927356217,,68.0,73.64967,151.0,60.0,,1799.187801,91.0,1.885513889,25.17137532,4.120476389,55.00784602,,,1.484716389,19.82077867,11.68333333,87.0,3.966666667,0.233685278,7.71554,7.490706667,72.0,5.0,7.0,0.907259894,13.89088333,0.0,16.230469,96.97470973,3.025290268,Saturday,False,green
2020-07-26,10.97475362,,74.0,48.94417,158.0,63.0,,2282.503846,52.0,1.910384167,23.81277326,5.161363056,64.33594368,,,0.950771389,11.85128306,11.48333333,97.0,2.933333333,0.533945278,8.546534722,8.022518611,83.0,3.0,15.0,1.755097298,31.75511667,0.0,16.464844,93.75974369,6.24025631,Sunday,False,yellow
2020-07-27,4.594033065,,68.0,54.77127,142.0,60.0,,1067.383863,58.0,0.845163611,13.61026121,3.996435278,64.3573946,,,1.368154167,22.03234419,9.416666667,77.0,2.7,0.509613056,6.7117775,6.209753056,69.0,4.0,5.0,0.744959141,10.41413333,3.028116667,17.226562,92.41575698,7.584243024,Monday,False,yellow
2020-07-28,8.216931541,,70.0,56.249656,164.0,62.0,,2182.821649,63.0,1.676970833,21.34287225,4.270734167,54.35379788,,,1.9095825,24.30332987,12.08333333,91.0,3.416666667,0.808538611,8.656550556,7.8572875,76.0,7.0,13.0,1.501752911,26.25966667,0.0,16.40625,90.66980342,9.330196576,Tuesday,False,yellow
2020-07-29,11.80390596,,73.0,56.599304,158.0,61.0,,2499.497715,61.0,1.894341111,31.82411003,2.982013611,50.09653684,,,1.076179722,18.07935313,11.03333333,72.0,4.483333333,0.606395278,6.551559722,5.952534444,73.0,2.0,7.0,1.068447865,14.86818333,1.858516667,16.699219,90.75466115,9.24533885,Wednesday,False,yellow
2020-07-30,8.741772521,,79.0,62.27272,159.0,65.0,,1869.234804,62.0,1.151309722,22.28898143,3.254725556,63.01042723,,,0.759340833,14.70059134,11.38333333,57.0,5.8,0.431264167,5.589720833,5.165376111,68.0,3.0,11.0,1.96789792,23.29553333,2.3552,15.996094,92.29423109,7.705768912,Thursday,False,yellow
2020-07-31,8.399820172,,72.0,60.87695,161.0,64.0,,2050.314209,65.0,1.350771389,17.77439266,4.3795675,57.62940574,,,1.869197222,24.5962016,11.41666667,80.0,2.566666667,1.234443333,8.841334722,7.599536111,71.0,5.0,9.0,1.017945851,21.357,0.0,16.816406,86.02619192,13.97380808,Friday,False,yellow
2020-08-01,12.51843292,,80.0,44.116147,171.0,66.0,,1983.678289,32.0,0.893028611,16.54944945,3.236823056,59.98423662,,,1.266271111,23.46631393,7.883333333,63.0,2.083333333,0.4058675,5.795333611,5.396122778,46.0,4.0,9.0,1.552973583,21.35701667,2.803816667,16.992188,93.00468493,6.995315065,Saturday,False,red
2020-08-02,9.045044837,,79.0,51.96977,162.0,65.0,,2045.557201,47.0,1.143021111,16.21161415,4.630898611,65.68062544,,,1.276711389,18.10776041,10.73333333,74.0,3.4,0.300795,7.342500278,7.050631111,68.0,4.0,8.0,1.089547116,16.34216667,1.538083333,16.875,95.90834492,4.091655081,Sunday,False,yellow
2020-08-03,7.883594642,,72.0,50.87955,159.0,63.0,,2048.739198,48.0,1.418687222,18.63201844,5.884881111,77.28779937,,,0.310675,4.080182185,10.8,86.0,2.55,0.633941667,8.238116111,7.614243333,78.0,1.0,13.0,1.578030684,26.27565,0.0,16.992188,92.3141677,7.685832297,Monday,False,yellow
2020-08-04,12.55074073,,78.0,48.80854,165.0,67.0,,2547.77804,42.0,1.827233056,24.60675346,4.180632222,56.29921485,,,1.417872778,19.09403169,10.53333333,87.0,2.516666667,0.611745556,8.027963889,7.425738056,86.0,5.0,14.0,1.743904207,34.75118333,1.666266667,16.757812,92.38884227,7.611157735,Tuesday,False,yellow
2020-08-05,7.203060795,,70.0,58.518663,155.0,61.0,,1953.638722,62.0,0.867350833,16.5096683,3.952028333,75.22524266,,,0.434214167,8.265089037,8.983333333,60.0,3.083333333,0.493036667,5.914161389,5.253593333,75.0,1.0,11.0,1.85994248,23.3597,0.0,16.435547,91.4204209,8.579579104,Wednesday,False,yellow
2020-08-06,0.0,,0.0,45.824282,0.0,65.0,,0.0,32.0,1.017358333,24.78996329,2.252879167,54.89589067,,,0.833674722,20.31414604,6.733333333,44.0,2.316666667,0.310954444,4.4107875,4.103912222,59.0,2.0,3.0,0.680150653,9.452833333,2.643583333,16.933594,92.95665152,7.043348484,Thursday,False,red
2020-08-23,8.941679353,,82.0,,154.0,,,925.3374322,,,,,,,,,,,,,,,,,,,,,,,,,Sunday,False,
2020-08-24,9.484246452,,73.0,58.111582,159.0,62.0,,2153.712198,81.0,1.610122222,20.67081031,5.203582778,66.80379355,,,0.975647222,12.52539614,13.0,92.0,4.033333333,1.193010556,8.971377778,7.789352222,,5.0,14.0,1.560518389,28.77501667,0.0,16.611328,86.71829913,13.28170087,Monday,False,green
2020-08-25,10.24500713,,76.0,62.82276,155.0,65.0,,2130.609399,97.0,1.560126111,20.62865217,4.642916944,61.39062606,,,1.359865556,17.98072178,12.16666667,92.0,4.116666667,0.499979167,8.053866111,7.562908611,,5.0,10.0,1.241639712,21.82161667,0.0,16.699219,93.79900626,6.200993744,Tuesday,False,green
2020-08-26,9.164906228,,75.0,34.500092,157.0,70.0,,2223.85688,39.0,1.409856667,18.3466366,5.015387778,65.2658523,,,1.259306667,16.3875111,10.9,94.0,2.75,0.467368889,8.141985278,7.684551111,,6.0,11.0,1.351021848,27.82978333,0.0,16.78711,94.26676306,5.733236942,Wednesday,False,yellow
2020-08-27,8.583199524,,76.0,75.75063,155.0,64.0,,1929.78728,92.0,1.401572778,26.71086872,2.702869722,51.51070245,,,1.142757778,21.77842882,10.26666667,64.0,4.583333333,0.445429722,5.6866525,5.247200278,70.0,4.0,6.0,1.055102277,14.38753333,2.69165,16.640625,92.1753263,7.824673696,Thursday,False,green
2020-08-28,7.140526176,,75.0,45.98888,155.0,63.0,,2069.529896,57.0,1.744078611,21.17445693,4.565400556,55.42747718,,,1.927230833,23.39806589,11.51666667,89.0,2.55,0.682606389,8.968974722,8.23671,73.0,8.0,18.0,2.006918355,44.17195,0.0,16.582031,92.34687549,7.653124512,Friday,False,yellow
2020-08-29,12.98320088,,83.0,68.70161,158.0,63.0,,2533.417157,88.0,1.602368889,19.86285075,4.896116667,60.69191389,,,1.568679167,19.44523535,13.4,97.0,3.633333333,1.679627222,9.766056944,8.067164722,62.0,4.0,14.0,1.433536593,35.77656667,0.0,16.669922,82.76738406,17.23261594,Saturday,False,green
2020-08-30,9.99212317,,78.0,49.54459,158.0,70.0,,2275.224675,35.0,1.243554167,17.45091331,4.564320556,64.05154231,1.0,1.820800278,1.318137222,18.49754438,10.93333333,86.0,3.3,0.519760556,7.636766389,7.126011944,75.0,5.0,8.0,1.047563798,16.34218333,1.682283333,17.402344,93.20198769,6.798012308,Sunday,True,yellow
2020-08-31,7.508700645,,75.0,48.002657,149.0,67.0,,1883.378505,48.0,1.085535,18.05576732,4.426341389,73.62359592,1.0,1.385516111,0.500246944,8.320636765,11.45,91.0,4.183333333,1.2681525,7.272004167,6.012123333,78.0,2.0,14.0,1.925191416,30.29711667,0.0,16.464844,82.58098279,17.41901721,Monday,True,yellow
2020-09-01,8.290022984,,72.0,72.57235,155.0,65.0,,2130.02939,91.0,1.543814722,20.80648352,4.181981667,56.36190106,1.0,2.607948056,1.694076944,22.83161542,11.41666667,100.0,2.95,1.051311667,8.461085278,7.419873333,84.0,5.0,15.0,1.772822222,35.27991667,0.0,16.30371,87.58955605,12.41044395,Tuesday,True,green
2020-09-02,8.053951438,,78.0,58.088534,156.0,66.0,,2080.059919,72.0,1.869476389,20.84739528,5.872048889,65.48193119,,,1.225908611,13.67067353,13.66666667,100.0,3.516666667,1.194088611,10.14924306,8.967433889,68.0,5.0,18.0,1.773531277,41.27196667,0.0,16.376953,88.24892027,11.75107973,Wednesday,False,green
2020-09-03,8.470258119,,75.0,54.215807,157.0,70.0,,2114.067121,62.0,1.251843889,16.43733101,4.403361667,57.81832216,,,1.960653056,25.74434684,12.05,97.0,3.833333333,0.608810833,8.214884167,7.615858611,81.0,5.0,16.0,1.947684188,36.22516667,0.0,16.992188,92.59774709,7.402252911,Thursday,False,yellow
2020-09-04,0.0,,65.0,56.699205,91.0,67.0,,381.6215851,58.0,1.051036111,23.203998,2.744580278,60.59281369,,,0.733931111,16.20318831,9.266666667,57.0,4.333333333,0.400524722,4.924551111,4.5295475,59.0,2.0,7.0,1.421449355,15.39686667,0.0,16.757812,91.8758853,8.124114702,Friday,False,yellow
2020-09-07,7.225378351,,71.0,72.10307,155.0,65.0,,2099.290545,88.0,1.560123333,24.7361161,3.787336111,60.04908956,,,0.959607222,15.21479434,10.26666667,67.0,3.35,0.608810833,6.907242778,6.307066667,,5.0,8.0,1.158204548,18.34491667,0.0,17.402344,91.19691126,8.803088738,Monday,False,green
2020-09-08,10.8542966,,74.0,61.09933,160.0,64.0,,2667.435188,75.0,1.359051111,17.64129243,5.069379722,65.80356645,1.0,0.9443525,1.275376111,16.55514112,13.53333333,85.0,4.95,0.900505,8.595133611,7.703806944,,7.0,16.0,1.861518474,34.70313333,0.0,16.376953,89.53425903,10.46574097,Tuesday,True,green
2020-09-09,5.963268861,,76.0,66.05863,160.0,73.0,,1342.672607,65.0,0.901050278,23.82134926,1.7381925,45.95314118,,,1.143289722,30.22550956,14.98333333,49.0,10.8,0.405844444,4.183011389,3.7825325,,3.0,8.0,1.912497781,17.35158333,1.858516667,17.080078,90.3102216,9.689778399,Wednesday,False,yellow
2020-09-10,12.59892081,,77.0,55.750083,157.0,67.0,,3049.083236,57.0,2.160923056,23.27710774,5.854391944,63.06254714,,,1.268153889,13.66034512,13.68333333,95.0,2.983333333,1.429109722,10.70119222,9.283468889,45.0,7.0,18.0,1.682055572,35.23183333,1.58615,16.816406,86.65951706,13.34048294,Thursday,False,yellow
2020-09-11,4.659523124,,68.0,82.60138,150.0,70.0,,575.2687181,76.0,1.017890556,27.70746997,1.471079722,40.04349682,,,1.184734167,32.24903322,14.5,44.0,10.33333333,0.491157222,4.160047222,3.673704444,46.0,2.0,3.0,0.72114566,5.960083333,4.422016667,16.992188,88.20711799,11.79288201,Friday,False,green
2020-09-12,8.217418031,,81.0,,156.0,,,1153.137674,,,,,,,,,,,,,,,,,,,,,,,,,Saturday,False,
2020-09-13,12.07798825,,75.0,60.742185,166.0,64.0,,2298.709322,61.0,1.193288611,22.14131326,3.003666667,55.73264001,1.0,2.511167778,1.192465833,22.12604673,9.366666667,54.0,3.416666667,0.5828625,5.965430833,5.389421111,27.0,3.0,8.0,1.341059887,19.37028333,1.906583333,17.226562,90.24054218,9.759457821,Sunday,True,yellow
2020-09-14,9.20541398,,76.0,67.97125,153.0,62.0,,2221.793589,53.0,0.0,0.0,1.9558225,92.87700278,1.0,4.045355556,0.1499975,7.122997217,5.233333333,29.0,1.983333333,1.151843056,3.253750556,2.10582,37.0,1.0,12.0,3.688051618,25.82705,0.0,17.8125,64.64204444,35.35795556,Monday,True,yellow
2020-09-15,12.85972005,,78.0,59.801523,161.0,64.0,,2502.227375,60.0,1.568144167,18.87979039,4.135190278,49.78593634,1.0,0.946496111,2.602606111,31.33427327,13.23333333,100.0,4.333333333,0.617898611,8.914500556,8.305940556,30.0,8.0,10.0,1.121767836,22.84696667,0.0,16.464844,93.07586567,6.924134328,Tuesday,True,yellow
2020-09-16,12.73592214,,75.0,54.450177,162.0,68.0,,2885.22123,31.0,0.0,0.0,0.580185278,64.067948,1.0,3.662742778,0.325392778,35.932052,5.383333333,13.0,4.2,0.274593056,1.179467778,0.905578056,46.0,1.0,4.0,3.391360133,11.90416667,0.0,17.197266,76.73277604,23.26722396,Wednesday,True,red
2020-09-17,6.619122042,,76.0,41.378092,142.0,77.0,,972.4587902,33.0,1.009069722,23.1577508,2.680939444,61.5264993,1.0,0.732060278,0.667364444,15.3157499,14.36666667,62.0,9.6,0.425124167,4.777417778,4.357373611,38.0,3.0,7.0,1.465226682,13.89086667,0.0,17.34375,91.11083399,8.889166005,Thursday,True,red
2020-09-18,6.398996045,,73.0,51.28441,161.0,73.0,,1430.860005,42.0,1.025911667,28.39505898,2.127735833,58.89121494,,,0.459346111,12.71372608,15.16666667,37.0,11.43333333,0.126198333,3.7344025,3.612993611,51.0,3.0,3.0,0.803341365,5.944066667,1.554116667,17.050781,96.62498381,3.375016186,Friday,False,yellow
2020-09-19,10.02552306,,77.0,60.29492,150.0,65.0,,2256.518741,61.0,1.968404722,23.4623272,5.393721667,64.29026568,,,1.027513333,12.24740713,13.75,82.0,4.4,0.960136944,9.339076667,8.389639722,31.0,5.0,14.0,1.499077532,31.3065,0.0,16.625977,89.73091039,10.26908961,Saturday,False,yellow
2020-09-20,13.89493688,,80.0,78.068346,171.0,61.0,,2683.238042,94.0,2.051815,26.06828939,4.183584722,53.15240274,,,1.635523333,20.77930786,13.51666667,90.0,4.866666667,0.792762222,8.654146944,7.870923056,55.0,4.0,18.0,2.079927706,42.21733333,0.0,17.197266,90.84959579,9.150404208,Sunday,False,green
2020-09-22,8.495453657,,79.0,50.9161,152.0,70.0,,2072.042491,57.0,2.194870278,23.46034606,5.767239167,61.64438421,,,1.393550833,14.89526973,13.88333333,100.0,3.233333333,1.309062778,10.65312722,9.355660278,66.0,6.0,14.0,1.314168104,30.2811,0.0,16.757812,87.72529984,12.27470016,Tuesday,False,yellow
2020-09-23,11.19425307,,60.0,56.840446,161.0,68.0,,2310.790549,56.0,1.143023056,26.81100105,2.519449444,59.09676219,1.0,3.194813889,0.600788889,14.09223677,7.683333333,54.0,3.166666667,0.262822778,4.520802778,4.263261389,37.0,2.0,7.0,1.548397562,14.3875,1.23365,17.109375,94.19315311,5.806846892,Wednesday,True,yellow
2021-06-18,6.171314454,,60.0,,144.0,,,1198.571054,,,,,,,,,,,,,,,,,,,,,,,,,Friday,False,
2021-06-19,10.16404744,,79.0,57.82614,159.0,68.0,,1524.553405,47.0,1.093344167,26.61594585,2.153792778,52.43109507,1.0,0.835572778,0.860716944,20.95295908,14.3,55.0,9.75,0.442791111,4.544836389,4.107853889,,3.0,8.0,1.760239383,14.85218333,0.0,16.933594,90.26970658,9.730293422,Saturday,True,yellow
2021-06-20,7.170151133,,73.0,61.058227,152.0,62.0,,2018.926734,56.0,1.962349722,23.29250705,4.790227222,56.85857118,,,1.672234167,19.84892177,9.266666667,88.0,0.383333333,0.466590556,8.880054167,8.424811111,,6.0,7.0,0.78828348,15.3008,0.0,16.40625,94.7523397,5.247660302,Sunday,False,yellow
2021-06-21,4.736752973,,70.0,52.841157,140.0,64.0,,1887.946339,50.0,1.517954444,19.80811419,4.996916944,65.20584448,,,1.148424722,14.98604133,9.333333333,92.0,0.75,0.933445,8.586055,7.663296111,,3.0,13.0,1.51408301,25.36243333,2.387233333,16.96289,89.14187379,10.85812621,Monday,False,yellow
2021-06-22,6.115899747,,68.0,84.63691,138.0,57.0,,2096.167599,77.0,2.126519167,25.11843,4.778984722,56.44933518,,,1.560467778,18.43223482,11.96666667,100.0,1.133333333,2.382410833,10.83550917,8.465971667,50.0,7.0,24.0,2.214939753,49.33095,2.883916667,16.40625,78.03902256,21.96097744,Tuesday,False,green
2021-06-23,7.868718318,,72.0,58.188107,144.0,64.0,,1942.304856,53.0,1.542288611,24.66020942,3.264245,52.19319181,,,1.447625,23.14659877,10.15,81.0,3.233333333,0.667930833,6.913384722,6.254158611,49.0,6.0,17.0,2.458998115,35.40808333,0.0,16.347656,90.35073385,9.649266146,Wednesday,False,yellow
